a_age,a_maritl,a_sex,a_fnlwgt,fmstm1900,fmagem,yofm,fbm1900,yofb,fb_girl,fmendm1900,yofd,fmdiv,fmdivsep,fmwid,pesa1,cpsyear,iid,bdm1900,yob,black,orace,cdiv,coll,hs
61,4,2,314276,598,248,49,607,50,0,884,73,0,0,1,3,1990,90020176,350,29,0,0,5,0,1
49,1,2,487255,693,197,57,714,59,1,712,59,1,1,0,4,1990,90020176,496,41,0,0,5,0,0
54,1,2,284952,618,189,51,614,51,0,1086,90,0,0,0,8,1990,90020176,429,35,1,0,5,0,0
63,1,2,309808,528,201,43,556,46,0,1086,90,0,0,0,2,1990,90020176,327,27,0,0,5,0,1
41,5,2,386487,831,239,69,840,69,0,1052,87,1,1,0,1,1990,90020176,592,49,0,0,5,0,1
35,6,2,493375,944,285,78,872,72,1,1086,90,0,1,0,3,1990,90020176,659,54,0,0,5,0,0
61,6,2,295193,845,497,70,,,,1086,90,0,1,0,0,1990,90020176,348,28,0,0,5,0,0
60,6,2,290576,727,362,60,635,52,1,1086,90,0,1,0,1,1990,90020176,365,30,1,0,5,0,0
50,6,2,385328,756,274,62,763,63,1,1086,90,0,1,0,2,1990,90020184,482,40,1,0,5,0,0
27,1,2,518963,945,186,78,969,80,1,1086,90,0,0,0,1,1990,90020184,759,63,0,0,5,0,0
27,1,2,264720,1002,246,83,1027,85,0,1086,90,0,0,0,2,1990,90020184,756,62,1,0,5,0,1
22,1,2,407247,1068,246,88,1075,89,0,1086,90,0,0,0,1,1990,90020184,822,68,0,0,5,0,1
64,4,2,325546,631,324,52,,,,1062,88,0,0,1,0,1990,90020184,307,25,0,0,5,0,1
43,1,2,279049,763,203,63,764,63,0,1086,90,0,0,0,3,1990,90020184,560,46,1,0,5,0,1
56,1,2,413128,658,254,54,673,56,0,1086,90,0,0,0,4,1990,90020184,404,33,0,0,5,0,1
62,1,2,290576,545,203,45,543,45,0,1086,90,0,0,0,7,1990,90020192,342,28,1,0,5,0,0
62,1,2,295193,592,254,49,604,50,0,1086,90,0,0,0,4,1990,90020192,338,28,0,0,5,0,1
37,1,2,288416,939,309,78,877,73,0,1086,90,0,0,0,1,1990,90020192,630,52,1,0,5,0,1
39,1,2,456630,829,213,69,850,70,0,833,69,1,1,0,1,1990,90020192,616,51,0,0,5,0,0
29,1,2,436116,979,252,81,1024,85,1,1086,90,0,0,0,2,1990,90020192,727,60,0,0,5,1,0
46,1,2,568204,824,291,68,753,62,1,859,71,1,1,0,6,1990,90020192,533,44,1,0,5,0,0
49,1,2,312583,718,228,59,733,61,0,1086,90,0,0,0,2,1990,90020192,490,40,0,0,5,0,0
52,6,2,277787,732,276,60,886,73,1,1086,90,0,1,0,2,1990,90020192,456,37,1,0,5,0,0
50,5,2,432674,667,184,55,675,56,0,900,74,1,1,0,2,1990,90020192,483,40,0,0,5,0,0
50,4,2,377631,661,179,55,655,54,1,669,55,1,1,0,7,1990,90020200,482,40,1,0,5,0,0
49,1,2,339456,710,220,59,714,59,0,1086,90,0,0,0,3,1990,90020200,490,40,1,0,5,0,0
59,4,2,325963,565,196,47,573,47,1,684,56,0,0,1,10,1990,90020200,369,30,1,0,5,0,0
65,1,2,323543,555,256,46,566,47,1,1086,90,0,0,0,6,1990,90020200,299,24,0,0,5,0,1
63,4,2,268590,573,252,47,605,50,1,1073,89,0,0,1,2,1990,90020200,321,26,0,0,5,0,1
36,6,2,311391,947,296,78,841,70,0,1086,90,0,1,0,6,1990,90020200,651,54,1,0,5,0,0
58,6,2,383822,625,240,52,641,53,0,1086,90,0,1,0,7,1990,90020200,385,32,1,0,5,0,0
34,5,2,394377,928,253,77,977,81,1,965,80,1,1,0,2,1990,90020208,675,56,1,0,5,0,0
57,1,2,307469,690,297,57,704,58,1,1086,90,0,0,0,7,1990,90020208,393,32,1,0,5,0,1
64,1,2,522373,561,246,46,581,48,0,861,71,0,0,1,4,1990,90020208,315,26,0,0,5,0,1
28,1,2,631172,1024,280,85,1056,87,0,1086,90,0,0,0,1,1990,90020208,744,61,0,0,5,1,0
65,6,2,624615,578,284,48,598,49,0,1086,90,0,1,0,3,1990,90020208,294,24,0,0,5,0,1
34,5,2,451357,1036,360,86,939,78,0,1046,87,1,1,0,2,1990,90020208,676,56,1,0,5,0,1
45,1,2,287914,775,238,64,776,64,1,1086,90,0,0,0,7,1990,90020208,537,44,1,0,5,0,0
21,1,2,319280,1049,224,87,,,,1086,90,0,0,0,0,1990,90020208,825,68,1,0,5,0,1
57,1,2,325968,626,236,52,637,53,1,1086,90,0,0,0,2,1990,90020208,390,32,0,0,5,0,1
22,1,2,282983,1082,268,90,1083,90,0,1086,90,0,0,0,1,1990,90020216,814,67,0,0,5,0,1
44,1,2,293243,871,323,72,888,73,0,1086,90,0,0,0,2,1990,90020216,548,45,1,0,5,1,0
35,1,2,308804,852,192,70,856,71,1,863,71,1,1,0,1,1990,90020216,660,54,0,0,5,0,1
38,1,2,328319,835,205,69,840,69,0,990,82,1,1,0,1,1990,90020216,630,52,0,0,5,0,1
35,1,2,328319,891,228,74,896,74,1,1086,90,0,0,0,1,1990,90020216,663,55,0,0,5,0,1
59,1,2,278529,620,244,51,,,,1086,90,0,0,0,0,1990,90020216,376,31,1,0,5,0,0
22,1,2,527601,986,168,82,1012,84,0,1086,90,0,0,0,2,1990,90020216,818,68,0,0,5,0,0
62,1,2,354924,594,256,49,606,50,1,1086,90,0,0,0,5,1990,90020224,338,28,0,0,5,0,0
45,6,2,407085,713,168,59,723,60,1,871,72,1,1,0,6,1990,90020224,545,45,1,0,5,0,0
30,1,2,356178,1057,342,88,983,81,0,1086,90,0,0,0,2,1990,90020224,715,59,0,0,5,0,1
42,1,2,451766,892,310,74,935,77,0,1086,90,0,0,0,2,1990,90020224,582,48,0,0,5,0,1
51,1,2,328078,679,214,56,716,59,0,1086,90,0,0,0,3,1990,90020224,465,38,0,0,5,0,1
30,1,2,451357,970,244,80,992,82,0,1086,90,0,0,0,3,1990,90020224,726,60,1,0,5,0,1
32,5,2,436827,986,293,82,993,82,0,1054,87,1,1,0,1,1990,90020224,693,57,0,0,5,1,0
33,1,2,448093,894,210,74,1026,85,1,964,80,1,1,0,1,1990,90020224,684,56,0,0,5,0,1
26,1,2,310954,1025,259,85,1017,84,0,1086,90,0,0,0,2,1990,90020224,766,63,1,0,5,0,1
55,1,2,511667,626,205,52,,,,717,59,1,1,0,0,1990,90020232,421,35,0,0,5,0,1
37,1,2,308804,826,192,68,834,69,1,942,78,0,0,1,5,1990,90020232,634,52,0,0,5,0,0
28,1,2,311302,920,175,76,926,77,1,942,78,1,1,0,1,1990,90020232,745,62,0,0,5,0,0
35,1,2,320064,912,256,75,936,77,0,1086,90,0,0,0,4,1990,90020232,656,54,0,0,5,1,0
40,6,2,293243,886,283,73,904,75,1,1086,90,0,1,0,2,1990,90020232,603,50,1,0,5,0,1
46,1,2,279889,781,255,65,735,61,0,907,75,1,1,0,1,1990,90020232,526,43,0,0,5,0,1
44,1,2,451766,807,257,67,,,,923,76,1,1,0,0,1990,90020232,550,45,0,0,5,1,0
27,1,2,459437,1039,286,86,1059,88,0,1086,90,0,0,0,1,1990,90020240,753,62,1,0,5,0,1
62,1,2,299982,532,192,44,562,46,1,1086,90,0,0,0,5,1990,90020240,340,28,1,0,5,0,0
47,5,2,472606,728,211,60,739,61,1,878,73,1,1,0,4,1990,90020240,517,43,0,0,5,0,1
55,1,2,471617,609,187,50,641,53,0,875,72,0,0,1,2,1990,90020240,422,35,0,0,5,0,0
50,5,2,385328,813,334,67,,,,832,69,1,1,0,0,1990,90020240,479,39,1,0,5,1,0
52,1,2,302293,688,235,57,689,57,0,1086,90,0,0,0,3,1990,90020240,453,37,1,0,5,0,1
53,1,2,421795,682,243,56,714,59,1,734,61,0,0,1,2,1990,90020240,439,36,0,0,5,0,1
40,1,2,335169,826,232,68,851,70,0,1086,90,0,0,0,3,1990,90020240,594,49,0,0,5,0,1
34,1,2,349397,894,222,74,1069,89,0,1086,90,0,0,0,1,1990,90020240,672,55,0,0,5,0,1
63,5,2,473574,645,324,53,660,54,0,771,64,1,1,0,3,1990,90020248,321,26,0,0,5,0,0
32,1,2,536300,882,191,73,887,73,0,950,79,1,1,0,1,1990,90020248,691,57,0,0,5,0,1
34,1,2,355112,857,183,71,906,75,1,1086,90,0,0,0,4,1990,90020248,674,56,0,0,5,0,0
24,1,2,339532,1079,288,89,,,,1086,90,0,0,0,0,1990,90020248,791,65,0,0,5,1,0
60,4,2,295193,562,198,46,617,51,1,1072,89,0,0,1,6,1990,90020248,364,30,0,0,5,0,0
47,1,2,463367,709,195,59,737,61,0,922,76,0,0,1,2,1990,90020248,514,42,1,0,5,0,0
42,5,2,451766,823,246,68,844,70,1,975,81,0,0,1,3,1990,90020248,577,48,0,0,5,1,0
40,1,2,279049,820,222,68,824,68,1,1086,90,0,0,0,4,1990,90020256,598,49,1,0,5,0,0
54,1,2,341372,678,241,56,725,60,1,1086,90,0,0,0,3,1990,90020256,437,36,0,0,5,1,0
32,1,2,299785,931,241,77,1038,86,0,993,82,1,1,0,2,1990,90020256,690,57,0,0,5,0,1
42,6,2,278851,874,302,72,,,,1086,90,0,1,0,0,1990,90020256,572,47,1,0,5,0,0
52,1,2,487935,713,255,59,763,63,1,1086,90,0,0,0,2,1990,90020256,458,38,0,0,5,0,1
22,1,2,330995,1045,233,87,1078,89,0,1052,87,1,1,0,1,1990,90020256,812,67,0,0,5,0,1
47,1,2,627000,793,282,66,810,67,0,1086,90,0,0,0,2,1990,90020256,511,42,0,0,5,0,1
38,1,2,615492,863,239,71,900,74,1,1038,86,1,1,0,2,1990,90020256,624,51,0,0,5,0,1
35,1,2,384411,890,226,74,895,74,1,955,79,1,1,0,2,1990,90020256,664,55,0,0,5,0,1
34,1,2,355112,939,267,78,842,70,0,1086,90,0,0,0,1,1990,90020264,672,55,0,0,5,1,0
40,1,2,326765,833,232,69,854,71,0,868,72,1,1,0,1,1990,90020264,601,50,0,0,5,0,1
60,4,2,500826,564,208,46,575,47,1,911,75,0,0,1,2,1990,90020264,356,29,0,0,5,0,1
43,1,2,278851,773,206,64,754,62,1,812,67,1,1,0,3,1990,90020264,567,47,1,0,5,1,0
58,1,2,287779,604,224,50,616,51,0,1086,90,0,0,0,2,1990,90020264,380,31,0,0,5,0,0
62,4,2,488234,636,294,52,652,54,1,1083,90,0,0,1,2,1990,90020264,342,28,0,0,5,0,1
35,1,2,376365,859,205,71,860,71,0,1086,90,0,0,0,7,1990,90020264,654,54,1,0,5,0,0
47,1,2,313500,750,240,62,772,64,0,850,70,1,1,0,2,1990,90020272,510,42,0,0,5,0,1
29,1,2,310954,966,239,80,943,78,0,1086,90,0,0,0,1,1990,90020272,727,60,1,0,5,0,0
25,1,2,409482,1051,271,87,,,,1086,90,0,0,0,0,1990,90020272,780,64,0,0,5,0,1
24,1,2,563518,1020,229,84,,,,1086,90,0,0,0,0,1990,90020272,791,65,0,0,5,1,0
56,1,2,511667,669,258,55,682,56,1,1086,90,0,0,0,2,1990,90020272,411,34,0,0,5,0,1
52,5,2,284952,785,329,65,796,66,1,976,81,1,1,0,1,1990,90020272,456,37,1,0,5,0,0
35,1,2,318351,952,287,79,905,75,0,1086,90,0,0,0,3,1990,90020272,665,55,1,0,5,0,1
51,1,2,336540,681,212,56,691,57,1,1086,90,0,0,0,3,1990,90020272,469,39,0,0,5,0,0
24,1,2,314155,1053,255,87,,,,1086,90,0,0,0,0,1990,90020272,798,66,0,0,5,0,1
30,5,2,377676,1033,318,86,,,,1064,88,1,1,0,0,1990,90020280,715,59,0,0,5,1,0
30,6,2,348662,926,209,77,931,77,1,950,79,1,1,0,2,1990,90020280,717,59,1,0,5,0,1
45,1,2,332444,745,207,62,753,62,1,823,68,1,1,0,2,1990,90020280,538,44,0,0,5,0,1
25,1,2,488651,1085,305,90,,,,1086,90,0,0,0,0,1990,90020280,780,64,0,0,5,1,0
53,1,2,483475,671,232,55,689,57,1,728,60,0,0,1,2,1990,90020280,439,36,1,0,5,0,0
30,1,2,461956,1015,289,84,1083,90,1,1086,90,0,0,0,1,1990,90020280,726,60,0,0,5,1,0
44,1,2,295144,869,319,72,793,66,0,1086,90,0,0,0,2,1990,90020280,550,45,1,0,5,0,0
38,1,2,305422,853,225,71,911,75,1,1011,84,0,0,1,2,1990,90020288,628,52,1,0,5,0,1
33,1,2,378809,998,317,83,1017,84,1,1086,90,0,0,0,1,1990,90020288,681,56,0,0,5,1,0
45,5,2,442206,768,228,63,807,67,1,970,80,1,1,0,4,1990,90020288,540,44,1,0,5,0,0
50,1,2,412967,715,238,59,731,60,0,882,73,1,1,0,2,1990,90020288,477,39,0,0,5,0,1
62,5,2,532648,550,211,45,560,46,1,640,53,1,1,0,3,1990,90020288,339,28,0,0,5,0,1
58,4,2,544177,643,257,53,673,56,0,1075,89,0,0,1,3,1990,90020288,386,32,0,0,5,0,1
32,1,2,476564,932,242,77,944,78,1,979,81,1,1,0,2,1990,90020288,690,57,0,0,5,1,0
31,1,2,476564,1008,302,83,1050,87,1,1086,90,0,0,0,2,1990,90020288,706,58,0,0,5,1,0
30,1,2,301225,987,266,82,1077,89,0,997,83,1,1,0,1,1990,90020288,721,60,0,0,5,1,0
62,1,2,313949,576,237,47,595,49,0,1086,90,0,0,0,2,1990,90020296,339,28,0,0,5,0,0
47,5,2,332777,790,277,65,804,66,1,944,78,1,1,0,2,1990,90020296,513,42,1,0,5,0,1
29,1,2,344001,1047,311,87,,,,1086,90,0,0,0,0,1990,90020296,736,61,1,0,5,0,1
54,1,2,363063,640,211,53,657,54,1,1086,90,0,0,0,3,1990,90020296,429,35,0,0,5,0,1
39,5,2,529105,845,234,70,,,,1003,83,1,1,0,0,1990,90020296,611,50,0,0,5,0,1
31,1,2,318833,916,204,76,950,79,0,1086,90,0,0,0,3,1990,90020296,712,59,0,0,5,0,1
41,1,2,347527,906,319,75,939,78,0,1086,90,0,0,0,2,1990,90020296,587,48,0,0,5,0,1
33,1,2,371597,919,238,76,941,78,0,1086,90,0,0,0,3,1990,90020304,681,56,0,0,5,0,1
49,1,2,352768,774,285,64,,,,1086,90,0,0,0,0,1990,90020304,489,40,1,0,5,0,1
65,5,2,463871,591,286,49,583,48,0,906,75,1,1,0,2,1990,90020304,305,25,1,0,5,0,1
63,4,2,580562,552,222,45,,,,964,80,0,0,1,0,1990,90020304,330,27,1,0,5,0,1
44,6,2,530289,780,229,64,783,65,1,992,82,1,1,0,2,1990,90020304,551,45,1,0,5,0,1
32,1,2,377676,1040,344,86,,,,1086,90,0,0,0,0,1990,90020304,696,57,0,0,5,1,0
38,1,2,261011,907,281,75,929,77,1,1086,90,0,0,0,2,1990,90020304,626,52,0,1,5,0,1
38,1,2,529105,882,253,73,927,77,0,1086,90,0,0,0,5,1990,90020304,629,52,0,0,5,0,1
24,1,2,391180,1057,269,88,972,80,1,1086,90,0,0,0,3,1990,90020304,788,65,0,0,5,0,0
23,1,2,496607,1085,278,90,1044,86,0,1086,90,0,0,0,1,1990,90020312,807,67,1,0,5,0,1
32,1,2,417631,968,278,80,975,81,1,1086,90,0,0,0,2,1990,90020312,690,57,1,0,5,1,0
28,1,2,518548,995,251,82,1055,87,1,1086,90,0,0,0,1,1990,90020312,744,61,0,1,5,0,1
40,1,2,307384,838,233,69,845,70,0,1086,90,0,0,0,2,1990,90020312,605,50,0,0,5,0,1
46,1,2,334711,848,323,70,824,68,1,1086,90,0,0,0,2,1990,90020312,525,43,1,0,5,0,1
42,1,2,480471,784,213,65,921,76,0,1086,90,0,0,0,1,1990,90020312,571,47,0,0,5,0,1
53,5,2,318032,798,350,66,,,,967,80,1,1,0,0,1990,90020312,448,37,1,0,5,0,1
46,1,2,297673,757,233,63,,,,1086,90,0,0,0,0,1990,90020320,524,43,0,0,5,1,0
46,5,2,352768,767,241,63,777,64,0,1068,88,1,1,0,3,1990,90020320,526,43,1,0,5,0,1
42,1,2,480471,803,229,66,831,69,0,823,68,1,1,0,3,1990,90020320,574,47,0,0,5,0,1
32,1,2,371597,999,307,83,1002,83,0,1061,88,0,0,1,1,1990,90020320,692,57,0,0,5,0,1
44,1,2,356465,821,274,68,857,71,0,1086,90,0,0,0,2,1990,90020320,547,45,0,0,5,1,0
32,6,2,315385,1031,331,85,,,,1086,90,0,1,0,0,1990,90020320,700,58,1,0,5,0,1
39,1,2,328425,851,237,70,881,73,1,1086,90,0,0,0,1,1990,90020320,614,51,0,0,5,0,1
61,1,2,321809,577,226,48,712,59,0,1086,90,0,0,0,1,1990,90020320,351,29,0,0,5,0,1
29,1,2,331082,1036,306,86,1032,85,1,1086,90,0,0,0,4,1990,90020320,730,60,0,0,5,0,1
46,1,2,407042,757,231,63,767,63,1,1086,90,0,0,0,5,1990,90020328,526,43,0,0,5,0,1
33,5,2,359420,1061,376,88,,,,1080,89,1,1,0,0,1990,90020328,685,57,0,0,5,1,0
60,5,2,342865,566,207,47,575,47,1,666,55,1,1,0,1,1990,90020328,359,29,0,0,5,0,1
54,6,2,328374,658,222,54,654,54,1,1086,90,0,1,0,5,1990,90020328,436,36,1,0,5,0,0
41,1,2,347527,809,226,67,859,71,0,1086,90,0,0,0,2,1990,90020328,583,48,0,0,5,0,1
39,1,2,529105,838,224,69,864,71,0,1086,90,0,0,0,2,1990,90020328,614,51,0,0,5,0,1
31,1,2,378809,1050,346,87,971,80,1,1086,90,0,0,0,2,1990,90020328,704,58,0,0,5,0,1
25,1,2,457919,1065,288,88,,,,1086,90,0,0,0,0,1990,90020336,777,64,0,0,5,1,0
31,1,2,371597,928,219,77,961,80,0,1086,90,0,0,0,1,1990,90020336,709,59,0,0,5,0,1
39,1,2,327300,866,253,72,872,72,1,1086,90,0,0,0,2,1990,90020336,613,51,0,0,5,0,1
56,1,2,276091,720,317,59,744,61,1,1086,90,0,0,0,2,1990,90020336,403,33,0,0,5,0,1
48,1,2,518214,980,477,81,,,,1086,90,0,0,0,0,1990,90020336,503,41,0,0,5,0,1
52,1,2,323842,723,273,60,732,60,1,1086,90,0,0,0,1,1990,90020336,450,37,0,0,5,0,0
58,1,2,341783,625,235,52,647,53,0,1086,90,0,0,0,2,1990,90020336,390,32,0,0,5,0,1
21,1,2,391180,1039,217,86,1008,83,0,1075,89,1,1,0,3,1990,90020336,822,68,0,0,5,0,0
61,1,2,342865,543,190,45,592,49,1,627,52,1,1,0,4,1990,90020336,353,29,0,0,5,0,1
32,5,2,438311,952,251,79,,,,985,82,1,1,0,0,1990,90020344,701,58,0,0,5,0,1
26,1,2,446733,966,203,80,972,80,0,1086,90,0,0,0,2,1990,90020344,763,63,0,0,5,0,1
32,1,2,570376,966,276,80,,,,1020,84,1,1,0,0,1990,90020344,690,57,0,0,5,0,1
31,1,2,377676,886,181,73,1062,88,1,1086,90,0,0,0,1,1990,90020344,705,58,0,0,5,0,1
45,1,2,518214,858,317,71,899,74,0,1086,90,0,0,0,2,1990,90020344,541,45,0,0,5,0,1
25,1,2,488651,1085,311,90,,,,1086,90,0,0,0,0,1990,90020344,774,64,0,0,5,0,1
34,5,2,452171,906,232,75,907,75,0,1008,83,1,1,0,2,1990,90020344,674,56,0,0,5,0,1
37,1,2,529105,922,288,76,980,81,1,1086,90,0,0,0,1,1990,90020352,634,52,0,0,5,1,0
30,1,2,301225,957,238,79,981,81,1,1086,90,0,0,0,3,1990,90020352,719,59,0,0,5,0,1
23,1,2,450332,1079,269,89,,,,1086,90,0,0,0,0,1990,90020352,810,67,0,0,5,0,1
33,1,2,318833,981,302,81,1036,86,0,1086,90,0,0,0,3,1990,90020352,679,56,0,0,5,1,0
44,1,2,295144,750,202,62,753,62,1,846,70,1,1,0,2,1990,90020352,548,45,1,0,5,0,1
50,1,2,363063,812,332,67,848,70,1,1086,90,0,0,0,1,1990,90020352,480,39,0,0,5,0,0
35,4,2,327300,912,253,75,918,76,0,1005,83,0,0,1,2,1990,90020352,659,54,0,0,5,0,1
54,5,2,363063,682,246,56,698,58,0,1032,85,1,1,0,1,1990,90020352,436,36,0,0,5,0,1
64,1,2,355160,525,218,43,541,45,0,1086,90,0,0,0,2,1990,90020352,307,25,0,0,5,0,1
47,1,2,297673,739,227,61,760,63,1,1086,90,0,0,0,3,1990,90020360,512,42,0,0,5,0,1
41,1,2,480471,812,222,67,827,68,1,1086,90,0,0,0,1,1990,90020360,590,49,0,0,5,1,0
25,1,2,348976,1031,251,85,1045,87,1,1086,90,0,0,0,2,1990,90020360,780,64,0,0,5,0,1
59,1,2,306064,737,366,61,762,63,1,1086,90,0,0,0,3,1990,90020360,371,30,0,0,5,0,1
28,1,2,331082,1029,283,85,1048,87,1,1086,90,0,0,0,1,1990,90020360,746,62,0,0,5,0,1
23,1,2,361106,1065,261,88,,,,1086,90,0,0,0,0,1990,90020360,804,66,0,0,5,0,1
36,3,2,578575,907,259,75,876,72,1,1086,90,0,0,0,2,1990,90020360,648,53,1,0,5,0,1
39,1,2,524724,822,213,68,866,72,0,1086,90,0,0,0,2,1990,90020368,609,50,0,0,5,0,1
31,1,2,493607,943,234,78,945,78,1,1086,90,0,0,0,2,1990,90020368,709,59,1,0,5,0,1
39,1,2,356006,859,248,71,921,76,1,1086,90,0,0,0,4,1990,90020368,611,50,0,0,5,1,0
42,1,2,338260,796,218,66,778,64,1,1086,90,0,0,0,4,1990,90020368,578,48,0,1,5,0,1
29,1,2,356004,1075,342,89,905,75,0,1086,90,0,0,0,2,1990,90020368,733,61,1,0,5,0,0
30,1,2,476564,966,245,80,991,82,1,1086,90,0,0,0,2,1990,90020368,721,60,0,0,5,0,1
24,1,2,391180,1049,262,87,1068,88,0,1086,90,0,0,0,1,1990,90020368,787,65,0,0,5,0,1
45,1,2,407042,798,256,66,849,70,0,1086,90,0,0,0,2,1990,90020368,542,45,0,0,5,1,0
45,1,2,304890,743,207,61,755,62,0,821,68,1,1,0,2,1990,90020368,536,44,1,0,5,0,1
31,1,2,476564,970,262,80,1014,84,1,1086,90,0,0,0,3,1990,90020376,708,58,0,0,5,0,1
54,5,2,578221,685,256,57,695,57,1,988,82,1,1,0,4,1990,90020376,429,35,0,0,5,1,0
42,1,2,295503,788,212,65,798,66,0,907,75,1,1,0,3,1990,90020376,576,47,1,0,5,0,1
27,1,2,374832,1040,283,86,996,82,1,1086,90,0,0,0,3,1990,90020376,757,63,1,0,5,0,1
34,1,2,318833,872,204,72,974,81,1,1086,90,0,0,0,2,1990,90020376,668,55,0,0,5,0,1
59,1,2,306064,630,260,52,646,53,1,1086,90,0,0,0,2,1990,90020376,370,30,0,0,5,0,1
44,1,2,523425,787,235,65,827,68,1,1086,90,0,0,0,2,1990,90020376,552,45,0,0,5,0,1
20,1,2,391180,1061,218,88,,,,1086,90,0,0,0,0,1990,90020384,843,70,0,0,5,0,1
37,1,2,305422,859,222,71,917,76,0,1012,84,0,0,1,2,1990,90020384,637,53,1,0,5,0,1
37,1,2,310547,933,297,77,,,,1086,90,0,0,0,0,1990,90020384,636,52,0,0,5,1,0
32,1,2,301225,947,252,78,,,,1086,90,0,0,0,0,1990,90020384,695,57,0,0,5,0,1
43,1,2,347527,884,319,73,,,,1086,90,0,0,0,0,1990,90020384,565,47,0,0,5,0,1
49,1,2,297673,728,238,60,748,62,0,1086,90,0,0,0,1,1990,90020384,490,40,0,0,5,0,1
33,1,2,476564,1006,324,83,1042,86,0,1086,90,0,0,0,1,1990,90020384,682,56,0,0,5,0,1
30,1,2,371597,972,249,80,1001,83,1,1086,90,0,0,0,3,1990,90020384,723,60,0,0,5,0,1
33,1,2,476564,950,262,79,994,82,0,1086,90,0,0,0,3,1990,90020384,688,57,0,0,5,0,1
48,1,2,315744,787,285,65,801,66,0,1086,90,0,0,0,2,1990,90020392,502,41,1,0,5,0,1
58,5,2,276091,570,188,47,639,53,1,609,50,1,1,0,2,1990,90020392,382,31,0,0,5,0,1
57,1,2,584376,641,242,53,650,54,0,1086,90,0,0,0,2,1990,90020392,399,33,0,0,5,0,1
31,6,2,318833,930,222,77,988,82,1,952,79,1,1,0,1,1990,90020392,708,58,0,0,5,0,1
35,5,2,408836,919,263,76,929,77,1,1068,88,1,1,0,2,1990,90020392,656,54,0,0,5,0,1
35,1,2,623821,893,233,74,896,74,0,1086,90,0,0,0,2,1990,90020392,660,54,1,0,5,1,0
35,1,2,321898,917,260,76,,,,1086,90,0,0,0,0,1990,90020392,657,54,1,0,5,0,1
29,1,2,295452,984,251,81,960,79,1,1086,90,0,0,0,4,1990,90020400,733,61,1,0,5,0,1
54,5,2,318032,789,351,65,842,70,0,897,74,1,1,0,1,1990,90020400,438,36,1,0,5,1,0
35,1,2,408836,931,266,77,1020,84,0,1086,90,0,0,0,2,1990,90020400,665,55,0,0,5,0,1
30,5,2,438311,965,250,80,1024,85,0,1074,89,1,1,0,2,1990,90020400,715,59,0,0,5,0,1
34,1,2,301225,989,321,82,,,,1086,90,0,0,0,0,1990,90020400,668,55,0,0,5,0,1
30,1,2,301225,969,252,80,,,,1086,90,0,0,0,0,1990,90020400,717,59,0,0,5,0,1
58,1,2,318882,587,207,48,591,49,1,691,57,0,0,1,5,1990,90020400,380,31,1,0,5,0,1
35,1,2,529105,942,288,78,954,79,1,1086,90,0,0,0,2,1990,90020400,654,54,0,0,5,0,1
55,1,2,355622,661,237,55,684,56,1,1086,90,0,0,0,4,1990,90020400,424,35,0,0,5,0,1
33,1,2,493607,917,235,76,865,72,1,1086,90,0,0,0,5,1990,90020408,682,56,1,0,5,0,1
56,6,2,550117,630,219,52,644,53,0,1086,90,0,1,0,3,1990,90020408,411,34,1,0,5,0,0
18,1,2,407795,1071,208,89,,,,1086,90,0,0,0,0,1990,90020408,863,71,1,0,5,0,1
43,1,2,329738,805,237,67,814,67,1,846,70,1,1,0,1,1990,90020408,568,47,0,0,5,0,1
50,5,2,349921,787,306,65,793,66,1,943,78,1,1,0,2,1990,90020408,481,40,1,0,5,0,1
56,1,2,306064,648,239,53,659,54,1,1086,90,0,0,0,3,1990,90020408,409,34,0,0,5,1,0
36,1,2,328425,1020,377,84,1032,85,0,1086,90,0,0,0,1,1990,90020408,643,53,0,0,5,0,1
33,1,2,378809,1025,346,85,946,78,1,1086,90,0,0,0,2,1990,90020416,679,56,0,0,5,1,0
35,6,2,327300,956,299,79,1063,88,0,965,80,1,1,0,1,1990,90020416,657,54,0,0,5,0,1
46,5,2,297673,761,238,63,788,65,1,971,80,1,1,0,3,1990,90020416,523,43,0,0,5,0,1
20,1,2,391180,1050,207,87,1041,86,0,1086,90,0,0,0,3,1990,90020416,843,70,0,0,5,0,0
26,1,2,525999,1022,251,85,1047,87,0,1086,90,0,0,0,2,1990,90020416,771,64,1,0,5,0,1
31,1,2,429120,1026,324,85,1068,88,0,1086,90,0,0,0,1,1990,90020416,702,58,0,1,5,1,0
50,4,2,323842,712,232,59,732,60,0,1055,87,0,0,1,3,1990,90020416,480,39,0,0,5,0,0
44,1,2,356465,838,283,69,904,75,0,855,71,1,1,0,2,1990,90020416,555,46,0,0,5,0,1
57,5,2,341783,621,220,51,653,54,0,1007,83,1,1,0,3,1990,90020416,401,33,0,0,5,0,1
32,1,2,390886,1024,324,85,1040,86,0,1086,90,0,0,0,1,1990,90020424,700,58,1,0,5,0,1
48,1,2,332444,762,252,63,832,69,0,1086,90,0,0,0,2,1990,90020424,510,42,0,0,5,1,0
48,1,2,333419,694,194,57,,,,1086,90,0,0,0,0,1990,90020424,500,41,0,0,5,0,1
40,1,2,295144,827,230,68,885,73,1,865,72,1,1,0,2,1990,90020424,597,49,1,0,5,0,1
52,5,2,318032,800,350,66,776,64,0,967,80,1,1,0,2,1990,90020424,450,37,1,0,5,1,0
53,1,2,412967,695,255,57,703,58,1,1086,90,0,0,0,3,1990,90020424,440,36,0,0,5,0,1
